2026-07-10 10:53:04 | INFO     | ============================================================
2026-07-10 10:53:04 | INFO     |   SAP RPA — Auto Extend Material MMSC
2026-07-10 10:53:04 | INFO     |   Storage Loc : WH02 & WT01
2026-07-10 10:53:04 | INFO     |   Input       : _selected_temp.xlsx
2026-07-10 10:53:04 | INFO     |   Dry Run     : False
2026-07-10 10:53:04 | INFO     | ============================================================
2026-07-10 10:53:04 | INFO     | 
2026-07-10 10:53:04 | INFO     |   PERSIAPAN:
2026-07-10 10:53:04 | INFO     |   1. SAP sudah login
2026-07-10 10:53:04 | INFO     |   2. Klik jendela SAP supaya aktif
2026-07-10 10:53:04 | INFO     |   3. JANGAN sentuh mouse/keyboard saat robot berjalan!
2026-07-10 10:53:04 | INFO     |   4. DARURAT: gerak mouse ke pojok KIRI ATAS = STOP
2026-07-10 10:53:04 | INFO     | 
2026-07-10 10:53:04 | INFO     | Total material: 50 baris
2026-07-10 10:53:04 | INFO     |   Mulai dalam 5 detik...
2026-07-10 10:53:05 | INFO     |   Mulai dalam 4 detik...
2026-07-10 10:53:06 | INFO     |   Mulai dalam 3 detik...
2026-07-10 10:53:07 | INFO     |   Mulai dalam 2 detik...
2026-07-10 10:53:08 | INFO     |   Mulai dalam 1 detik...
2026-07-10 10:53:09 | INFO     |   ROBOT MULAI!
2026-07-10 10:53:09 | INFO     | 
2026-07-10 10:53:09 | INFO     |   SAP ditemukan: 'Enter Storage Locations Collectively: Initial Screen'
2026-07-10 10:53:10 | INFO     |   Fokus SAP berhasil ✓
2026-07-10 10:53:10 | INFO     |   SAP → kiri layar (960x1080)
2026-07-10 10:53:15 | INFO     |   MMSC terbuka
2026-07-10 10:53:15 | INFO     | [   1/50]  351991  →  Plant: B200
2026-07-10 10:53:15 | DEBUG    |   Isi Material: 351991
2026-07-10 10:53:17 | DEBUG    |   Isi Plant: B200
2026-07-10 10:53:20 | DEBUG    |   [DEBUG] Mundur ke-1: 'WH01'
2026-07-10 10:53:21 | DEBUG    |   [DEBUG] Mundur ke-2: ''
2026-07-10 10:53:21 | DEBUG    |   [DEBUG] SLoc yang terbaca: ['WH01']
2026-07-10 10:53:21 | INFO     |   Isi SLoc yang belum ada: WH02, WT01
2026-07-10 10:53:22 | DEBUG    |   SLoc baru: WH02
2026-07-10 10:53:22 | DEBUG    |   SLoc baru: WT01
2026-07-10 10:53:24 | DEBUG    |   [DEBUG] Jumlah elemen terbaca: 22
2026-07-10 10:53:24 | DEBUG    |   [DEBUG] Status text: [WINDOWCONTROL:NAME]ENTER STORAGE LOCATIONS COLLECTIVELY: LIST | [BUTTONCONTROL:NAME]OPEN | [BUTTONCONTROL:NAME]DELETE | [LEGACY:DESC]DELETE   (SHIFT+F2) | [LEGACY:VALUE]ENTER STORAGE LOCATIONS COLLECTIVELY: LIST | [LEGACY:DESC]DISPLAYS THE NAME OF THE WINDOW AND CONTAINS CONTROLS TO MANIPULATE IT | [MENUBARCONTROL:NAME]SYSTEM | [LEGACY:DESC]CONTAINS COMMANDS TO MANIPULATE THE WINDOW | [MENUITEMCONTROL:NAME]SYSTEM | [BUTTONCONTROL:NAME]MINIMIZE | [LEGACY:DESC]MOVES THE WINDOW OUT OF THE WAY | [BUTTONCONTROL:NAME]MAXIMIZE | [LEGACY:DESC]MAKES THE WINDOW FULL SCREEN | [BUTTONCONTROL:NAME]CLOSE | [LEGACY:DESC]CLOSES THE WINDOW | CUSTOM  CONTAINER | CONTROL  CONTAINER | CUSTOM  CONTAINER | CONTROL  CONTAINER | SAP'S ADVANCED TREELIST | CUSTOM  CONTAINER | CONTROL  CONTAINER
2026-07-10 10:53:26 | SUCCESS  |   ✓ [B200] 351991 — WH02, WT01 DITAMBAH
2026-07-10 10:53:26 | INFO     | [   2/50]  351991  →  Plant: B201
2026-07-10 10:53:26 | DEBUG    |   Isi Material: 351991
2026-07-10 10:53:27 | DEBUG    |   Isi Plant: B201
2026-07-10 10:53:31 | DEBUG    |   [DEBUG] Mundur ke-1: 'WH01'
2026-07-10 10:53:31 | DEBUG    |   [DEBUG] Mundur ke-2: ''
2026-07-10 10:53:32 | DEBUG    |   [DEBUG] SLoc yang terbaca: ['WH01']
2026-07-10 10:53:32 | INFO     |   Isi SLoc yang belum ada: WH02, WT01
2026-07-10 10:53:32 | DEBUG    |   SLoc baru: WH02
2026-07-10 10:53:33 | DEBUG    |   SLoc baru: WT01
2026-07-10 10:53:34 | DEBUG    |   [DEBUG] Jumlah elemen terbaca: 22
2026-07-10 10:53:34 | DEBUG    |   [DEBUG] Status text: [WINDOWCONTROL:NAME]ENTER STORAGE LOCATIONS COLLECTIVELY: LIST | [BUTTONCONTROL:NAME]OPEN | [BUTTONCONTROL:NAME]DELETE | [LEGACY:DESC]DELETE   (SHIFT+F2) | [LEGACY:VALUE]ENTER STORAGE LOCATIONS COLLECTIVELY: LIST | [LEGACY:DESC]DISPLAYS THE NAME OF THE WINDOW AND CONTAINS CONTROLS TO MANIPULATE IT | [MENUBARCONTROL:NAME]SYSTEM | [LEGACY:DESC]CONTAINS COMMANDS TO MANIPULATE THE WINDOW | [MENUITEMCONTROL:NAME]SYSTEM | [BUTTONCONTROL:NAME]MINIMIZE | [LEGACY:DESC]MOVES THE WINDOW OUT OF THE WAY | [BUTTONCONTROL:NAME]MAXIMIZE | [LEGACY:DESC]MAKES THE WINDOW FULL SCREEN | [BUTTONCONTROL:NAME]CLOSE | [LEGACY:DESC]CLOSES THE WINDOW | CUSTOM  CONTAINER | CONTROL  CONTAINER | CUSTOM  CONTAINER | CONTROL  CONTAINER | SAP'S ADVANCED TREELIST | CUSTOM  CONTAINER | CONTROL  CONTAINER
2026-07-10 10:53:36 | SUCCESS  |   ✓ [B201] 351991 — WH02, WT01 DITAMBAH
2026-07-10 10:53:36 | INFO     | [   3/50]  351991  →  Plant: B202
2026-07-10 10:53:36 | DEBUG    |   Isi Material: 351991
2026-07-10 10:53:38 | DEBUG    |   Isi Plant: B202
2026-07-10 10:53:41 | DEBUG    |   [DEBUG] Mundur ke-1: 'WH01'
2026-07-10 10:53:42 | DEBUG    |   [DEBUG] Mundur ke-2: ''
2026-07-10 10:53:42 | DEBUG    |   [DEBUG] SLoc yang terbaca: ['WH01']
2026-07-10 10:53:42 | INFO     |   Isi SLoc yang belum ada: WH02, WT01
2026-07-10 10:53:43 | DEBUG    |   SLoc baru: WH02
2026-07-10 10:53:44 | DEBUG    |   SLoc baru: WT01
2026-07-10 10:53:44 | DEBUG    |   [DEBUG] Jumlah elemen terbaca: 22
2026-07-10 10:53:44 | DEBUG    |   [DEBUG] Status text: [WINDOWCONTROL:NAME]ENTER STORAGE LOCATIONS COLLECTIVELY: LIST | [BUTTONCONTROL:NAME]OPEN | [BUTTONCONTROL:NAME]DELETE | [LEGACY:DESC]DELETE   (SHIFT+F2) | [LEGACY:VALUE]ENTER STORAGE LOCATIONS COLLECTIVELY: LIST | [LEGACY:DESC]DISPLAYS THE NAME OF THE WINDOW AND CONTAINS CONTROLS TO MANIPULATE IT | [MENUBARCONTROL:NAME]SYSTEM | [LEGACY:DESC]CONTAINS COMMANDS TO MANIPULATE THE WINDOW | [MENUITEMCONTROL:NAME]SYSTEM | [BUTTONCONTROL:NAME]MINIMIZE | [LEGACY:DESC]MOVES THE WINDOW OUT OF THE WAY | [BUTTONCONTROL:NAME]MAXIMIZE | [LEGACY:DESC]MAKES THE WINDOW FULL SCREEN | [BUTTONCONTROL:NAME]CLOSE | [LEGACY:DESC]CLOSES THE WINDOW | CUSTOM  CONTAINER | CONTROL  CONTAINER | CUSTOM  CONTAINER | CONTROL  CONTAINER | SAP'S ADVANCED TREELIST | CUSTOM  CONTAINER | CONTROL  CONTAINER
2026-07-10 10:53:46 | SUCCESS  |   ✓ [B202] 351991 — WH02, WT01 DITAMBAH
2026-07-10 10:53:46 | INFO     | [   4/50]  351991  →  Plant: B203
2026-07-10 10:53:46 | DEBUG    |   Isi Material: 351991
2026-07-10 10:53:48 | DEBUG    |   Isi Plant: B203
2026-07-10 10:53:52 | DEBUG    |   [DEBUG] Mundur ke-1: 'WH01'
2026-07-10 10:53:52 | DEBUG    |   [DEBUG] Mundur ke-2: ''
2026-07-10 10:53:53 | DEBUG    |   [DEBUG] SLoc yang terbaca: ['WH01']
2026-07-10 10:53:53 | INFO     |   Isi SLoc yang belum ada: WH02, WT01
2026-07-10 10:53:53 | DEBUG    |   SLoc baru: WH02
2026-07-10 10:53:54 | DEBUG    |   SLoc baru: WT01
2026-07-10 10:53:55 | DEBUG    |   [DEBUG] Jumlah elemen terbaca: 22
2026-07-10 10:53:55 | DEBUG    |   [DEBUG] Status text: [WINDOWCONTROL:NAME]ENTER STORAGE LOCATIONS COLLECTIVELY: LIST | [BUTTONCONTROL:NAME]OPEN | [BUTTONCONTROL:NAME]DELETE | [LEGACY:DESC]DELETE   (SHIFT+F2) | [LEGACY:VALUE]ENTER STORAGE LOCATIONS COLLECTIVELY: LIST | [LEGACY:DESC]DISPLAYS THE NAME OF THE WINDOW AND CONTAINS CONTROLS TO MANIPULATE IT | [MENUBARCONTROL:NAME]SYSTEM | [LEGACY:DESC]CONTAINS COMMANDS TO MANIPULATE THE WINDOW | [MENUITEMCONTROL:NAME]SYSTEM | [BUTTONCONTROL:NAME]MINIMIZE | [LEGACY:DESC]MOVES THE WINDOW OUT OF THE WAY | [BUTTONCONTROL:NAME]MAXIMIZE | [LEGACY:DESC]MAKES THE WINDOW FULL SCREEN | [BUTTONCONTROL:NAME]CLOSE | [LEGACY:DESC]CLOSES THE WINDOW | CUSTOM  CONTAINER | CONTROL  CONTAINER | CUSTOM  CONTAINER | CONTROL  CONTAINER | SAP'S ADVANCED TREELIST | CUSTOM  CONTAINER | CONTROL  CONTAINER
2026-07-10 10:53:57 | SUCCESS  |   ✓ [B203] 351991 — WH02, WT01 DITAMBAH
2026-07-10 10:53:57 | INFO     | [   5/50]  351991  →  Plant: B204
2026-07-10 10:53:57 | DEBUG    |   Isi Material: 351991
2026-07-10 10:53:59 | DEBUG    |   Isi Plant: B204
2026-07-10 10:54:02 | DEBUG    |   [DEBUG] Mundur ke-1: 'WH01'
2026-07-10 10:54:03 | DEBUG    |   [DEBUG] Mundur ke-2: ''
2026-07-10 10:54:03 | DEBUG    |   [DEBUG] SLoc yang terbaca: ['WH01']
2026-07-10 10:54:03 | INFO     |   Isi SLoc yang belum ada: WH02, WT01
2026-07-10 10:54:03 | DEBUG    |   SLoc baru: WH02
2026-07-10 10:54:04 | DEBUG    |   SLoc baru: WT01
