2026-06-30 14:21:40 | INFO     | ============================================================
2026-06-30 14:21:40 | INFO     |   SAP RPA — Auto Extend Material MMSC
2026-06-30 14:21:40 | INFO     |   Storage Loc : WH02 & WT01
2026-06-30 14:21:40 | INFO     |   Input       : _selected_temp.xlsx
2026-06-30 14:21:40 | INFO     |   Dry Run     : False
2026-06-30 14:21:40 | INFO     | ============================================================
2026-06-30 14:21:40 | INFO     | 
2026-06-30 14:21:40 | INFO     |   PERSIAPAN:
2026-06-30 14:21:40 | INFO     |   1. SAP sudah login
2026-06-30 14:21:40 | INFO     |   2. Klik jendela SAP supaya aktif
2026-06-30 14:21:40 | INFO     |   3. JANGAN sentuh mouse/keyboard saat robot berjalan!
2026-06-30 14:21:40 | INFO     |   4. DARURAT: gerak mouse ke pojok KIRI ATAS = STOP
2026-06-30 14:21:40 | INFO     | 
2026-06-30 14:21:40 | INFO     | Total material: 125 baris
2026-06-30 14:21:40 | INFO     |   Mulai dalam 5 detik...
2026-06-30 14:21:41 | INFO     |   Mulai dalam 4 detik...
2026-06-30 14:21:42 | INFO     |   Mulai dalam 3 detik...
2026-06-30 14:21:43 | INFO     |   Mulai dalam 2 detik...
2026-06-30 14:21:44 | INFO     |   Mulai dalam 1 detik...
2026-06-30 14:21:45 | INFO     |   ROBOT MULAI!
2026-06-30 14:21:45 | INFO     | 
2026-06-30 14:21:45 | INFO     |   SAP ditemukan: 'Enter Storage Locations Collectively: Initial Screen'
2026-06-30 14:21:46 | INFO     |   Fokus SAP berhasil ✓
2026-06-30 14:21:47 | INFO     |   SAP → kiri layar (960x1080)
2026-06-30 14:21:51 | INFO     |   MMSC terbuka
2026-06-30 14:21:51 | INFO     | [   1/125]  330005  →  Plant: B200
2026-06-30 14:21:51 | DEBUG    |   Isi Material: 330005
2026-06-30 14:21:53 | DEBUG    |   Isi Plant: B200
2026-06-30 14:21:56 | DEBUG    |   [DEBUG] Mundur ke-1: 'WH01'
2026-06-30 14:21:57 | DEBUG    |   [DEBUG] Mundur ke-2: ''
2026-06-30 14:21:57 | DEBUG    |   [DEBUG] SLoc yang terbaca: ['WH01']
2026-06-30 14:21:57 | INFO     |   Isi SLoc yang belum ada: WH02, WT01
2026-06-30 14:21:58 | DEBUG    |   SLoc baru: WH02
2026-06-30 14:21:58 | DEBUG    |   SLoc baru: WT01
2026-06-30 14:22:00 | DEBUG    |   [DEBUG] Jumlah elemen terbaca: 22
2026-06-30 14:22:00 | DEBUG    |   [DEBUG] Status text: [WINDOWCONTROL:NAME]ENTER STORAGE LOCATIONS COLLECTIVELY: LIST | [BUTTONCONTROL:NAME]OPEN | [BUTTONCONTROL:NAME]DELETE | [LEGACY:DESC]DELETE   (SHIFT+F2) | [LEGACY:VALUE]ENTER STORAGE LOCATIONS COLLECTIVELY: LIST | [LEGACY:DESC]DISPLAYS THE NAME OF THE WINDOW AND CONTAINS CONTROLS TO MANIPULATE IT | [MENUBARCONTROL:NAME]SYSTEM | [LEGACY:DESC]CONTAINS COMMANDS TO MANIPULATE THE WINDOW | [MENUITEMCONTROL:NAME]SYSTEM | [BUTTONCONTROL:NAME]MINIMIZE | [LEGACY:DESC]MOVES THE WINDOW OUT OF THE WAY | [BUTTONCONTROL:NAME]MAXIMIZE | [LEGACY:DESC]MAKES THE WINDOW FULL SCREEN | [BUTTONCONTROL:NAME]CLOSE | [LEGACY:DESC]CLOSES THE WINDOW | CUSTOM  CONTAINER | CONTROL  CONTAINER | CUSTOM  CONTAINER | CONTROL  CONTAINER | SAP'S ADVANCED TREELIST | CUSTOM  CONTAINER | CONTROL  CONTAINER
2026-06-30 14:22:02 | SUCCESS  |   ✓ [B200] 330005 — WH02, WT01 DITAMBAH
2026-06-30 14:22:02 | INFO     | [   2/125]  330005  →  Plant: B201
2026-06-30 14:22:02 | DEBUG    |   Isi Material: 330005
2026-06-30 14:22:04 | DEBUG    |   Isi Plant: B201
2026-06-30 14:22:07 | DEBUG    |   [DEBUG] Mundur ke-1: 'WH01'
2026-06-30 14:22:08 | DEBUG    |   [DEBUG] Mundur ke-2: ''
2026-06-30 14:22:08 | DEBUG    |   [DEBUG] SLoc yang terbaca: ['WH01']
2026-06-30 14:22:08 | INFO     |   Isi SLoc yang belum ada: WH02, WT01
2026-06-30 14:22:08 | DEBUG    |   SLoc baru: WH02
2026-06-30 14:22:09 | DEBUG    |   SLoc baru: WT01
2026-06-30 14:22:10 | DEBUG    |   [DEBUG] Jumlah elemen terbaca: 22
2026-06-30 14:22:10 | DEBUG    |   [DEBUG] Status text: [WINDOWCONTROL:NAME]ENTER STORAGE LOCATIONS COLLECTIVELY: LIST | [BUTTONCONTROL:NAME]OPEN | [BUTTONCONTROL:NAME]DELETE | [LEGACY:DESC]DELETE   (SHIFT+F2) | [LEGACY:VALUE]ENTER STORAGE LOCATIONS COLLECTIVELY: LIST | [LEGACY:DESC]DISPLAYS THE NAME OF THE WINDOW AND CONTAINS CONTROLS TO MANIPULATE IT | [MENUBARCONTROL:NAME]SYSTEM | [LEGACY:DESC]CONTAINS COMMANDS TO MANIPULATE THE WINDOW | [MENUITEMCONTROL:NAME]SYSTEM | [BUTTONCONTROL:NAME]MINIMIZE | [LEGACY:DESC]MOVES THE WINDOW OUT OF THE WAY | [BUTTONCONTROL:NAME]MAXIMIZE | [LEGACY:DESC]MAKES THE WINDOW FULL SCREEN | [BUTTONCONTROL:NAME]CLOSE | [LEGACY:DESC]CLOSES THE WINDOW | CUSTOM  CONTAINER | CONTROL  CONTAINER | CUSTOM  CONTAINER | CONTROL  CONTAINER | SAP'S ADVANCED TREELIST | CUSTOM  CONTAINER | CONTROL  CONTAINER
2026-06-30 14:22:12 | SUCCESS  |   ✓ [B201] 330005 — WH02, WT01 DITAMBAH
2026-06-30 14:22:12 | INFO     | [   3/125]  330005  →  Plant: B202
2026-06-30 14:22:12 | DEBUG    |   Isi Material: 330005
2026-06-30 14:22:14 | DEBUG    |   Isi Plant: B202
2026-06-30 14:22:17 | DEBUG    |   [DEBUG] Mundur ke-1: 'WH01'
2026-06-30 14:22:18 | DEBUG    |   [DEBUG] Mundur ke-2: ''
2026-06-30 14:22:18 | DEBUG    |   [DEBUG] SLoc yang terbaca: ['WH01']
2026-06-30 14:22:18 | INFO     |   Isi SLoc yang belum ada: WH02, WT01
2026-06-30 14:22:19 | DEBUG    |   SLoc baru: WH02
2026-06-30 14:22:19 | DEBUG    |   SLoc baru: WT01
2026-06-30 14:22:20 | DEBUG    |   [DEBUG] Jumlah elemen terbaca: 22
2026-06-30 14:22:20 | DEBUG    |   [DEBUG] Status text: [WINDOWCONTROL:NAME]ENTER STORAGE LOCATIONS COLLECTIVELY: LIST | [BUTTONCONTROL:NAME]OPEN | [BUTTONCONTROL:NAME]DELETE | [LEGACY:DESC]DELETE   (SHIFT+F2) | [LEGACY:VALUE]ENTER STORAGE LOCATIONS COLLECTIVELY: LIST | [LEGACY:DESC]DISPLAYS THE NAME OF THE WINDOW AND CONTAINS CONTROLS TO MANIPULATE IT | [MENUBARCONTROL:NAME]SYSTEM | [LEGACY:DESC]CONTAINS COMMANDS TO MANIPULATE THE WINDOW | [MENUITEMCONTROL:NAME]SYSTEM | [BUTTONCONTROL:NAME]MINIMIZE | [LEGACY:DESC]MOVES THE WINDOW OUT OF THE WAY | [BUTTONCONTROL:NAME]MAXIMIZE | [LEGACY:DESC]MAKES THE WINDOW FULL SCREEN | [BUTTONCONTROL:NAME]CLOSE | [LEGACY:DESC]CLOSES THE WINDOW | CUSTOM  CONTAINER | CONTROL  CONTAINER | CUSTOM  CONTAINER | CONTROL  CONTAINER | SAP'S ADVANCED TREELIST | CUSTOM  CONTAINER | CONTROL  CONTAINER
2026-06-30 14:22:22 | SUCCESS  |   ✓ [B202] 330005 — WH02, WT01 DITAMBAH
2026-06-30 14:22:22 | INFO     | [   4/125]  330005  →  Plant: B203
2026-06-30 14:22:22 | DEBUG    |   Isi Material: 330005
2026-06-30 14:22:24 | DEBUG    |   Isi Plant: B203
2026-06-30 14:22:28 | DEBUG    |   [DEBUG] Mundur ke-1: 'WH01'
2026-06-30 14:22:28 | DEBUG    |   [DEBUG] Mundur ke-2: ''
2026-06-30 14:22:28 | DEBUG    |   [DEBUG] SLoc yang terbaca: ['WH01']
2026-06-30 14:22:28 | INFO     |   Isi SLoc yang belum ada: WH02, WT01
2026-06-30 14:22:29 | DEBUG    |   SLoc baru: WH02
2026-06-30 14:22:30 | DEBUG    |   SLoc baru: WT01
2026-06-30 14:22:31 | DEBUG    |   [DEBUG] Jumlah elemen terbaca: 22
2026-06-30 14:22:31 | DEBUG    |   [DEBUG] Status text: [WINDOWCONTROL:NAME]ENTER STORAGE LOCATIONS COLLECTIVELY: LIST | [BUTTONCONTROL:NAME]OPEN | [BUTTONCONTROL:NAME]DELETE | [LEGACY:DESC]DELETE   (SHIFT+F2) | [LEGACY:VALUE]ENTER STORAGE LOCATIONS COLLECTIVELY: LIST | [LEGACY:DESC]DISPLAYS THE NAME OF THE WINDOW AND CONTAINS CONTROLS TO MANIPULATE IT | [MENUBARCONTROL:NAME]SYSTEM | [LEGACY:DESC]CONTAINS COMMANDS TO MANIPULATE THE WINDOW | [MENUITEMCONTROL:NAME]SYSTEM | [BUTTONCONTROL:NAME]MINIMIZE | [LEGACY:DESC]MOVES THE WINDOW OUT OF THE WAY | [BUTTONCONTROL:NAME]MAXIMIZE | [LEGACY:DESC]MAKES THE WINDOW FULL SCREEN | [BUTTONCONTROL:NAME]CLOSE | [LEGACY:DESC]CLOSES THE WINDOW | CUSTOM  CONTAINER | CONTROL  CONTAINER | CUSTOM  CONTAINER | CONTROL  CONTAINER | SAP'S ADVANCED TREELIST | CUSTOM  CONTAINER | CONTROL  CONTAINER
2026-06-30 14:22:33 | SUCCESS  |   ✓ [B203] 330005 — WH02, WT01 DITAMBAH
2026-06-30 14:22:33 | INFO     | [   5/125]  330005  →  Plant: B204
2026-06-30 14:22:33 | DEBUG    |   Isi Material: 330005
2026-06-30 14:22:35 | DEBUG    |   Isi Plant: B204
2026-06-30 14:22:38 | DEBUG    |   [DEBUG] Mundur ke-1: 'WH01'
2026-06-30 14:22:39 | DEBUG    |   [DEBUG] Mundur ke-2: ''
2026-06-30 14:22:39 | DEBUG    |   [DEBUG] SLoc yang terbaca: ['WH01']
2026-06-30 14:22:39 | INFO     |   Isi SLoc yang belum ada: WH02, WT01
2026-06-30 14:22:39 | DEBUG    |   SLoc baru: WH02
2026-06-30 14:22:40 | DEBUG    |   SLoc baru: WT01
2026-06-30 14:22:41 | DEBUG    |   [DEBUG] Jumlah elemen terbaca: 22
